site,date,non.salad,salad,salad.ratio,Total.meals,Product.source,Florida,FTS,Other.Source,FTS.Florida,FTS.Start,White,Black,Hispanic,Asian,Other,Asian.Other,Total,Offerd.BC,Offered.Salad,Offered.Mexican,Offered.Pizza,Offered.Sandwich,Offered.HB,Offered.Italian,Offered.Other,Mandarin,Chef ,Taco,Chicken.Chop,Fajita,Chicken.Tender,Salad.LO ,Chicken.Smacker,Total Students,Free Lunch,Reduced Lunch,Free,Reduced,Paid
Lake.Forest ,2/23/2016,372,1,0.0027,373,1,0,0,1,0,1,14.7,76.7,2.7,0,4.9,4.9,99,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,352,312,1,0.886363636,0.002840909,0.110795455
Littlewood ,2/23/2016,530,13,0.0239,543,1,0,0,1,0,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Metcalfe,2/23/2016,244,10,0.0394,254,1,0,0,1,0,1,7.3,88.3,0,0,0,0,95.6,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,2/23/2016,369,18,0.0465,387,1,0,0,1,0,1,61.5,16.7,12,0,8.2,8.2,98.4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,2/23/2016,492,11,0.0219,503,1,0,0,1,0,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,673,0,0,0,0,1
Rawlings,2/23/2016,295,3,0.0101,298,1,0,0,1,0,1,0,91.3,3.8,0,4.1,4.1,99.2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,2/23/2016,506,10,0.0194,516,1,0,0,1,0,1,21.8,53.9,12.5,0,10.8,10.8,99,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,2/23/2016,447,4,0.0089,451,1,0,0,1,0,1,11,73.1,2.8,9.2,3.7,12.9,99.8,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,2/24/2016,340,3,0.0087,343,1,0,0,1,0,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,2/24/2016,366,18,0.0469,384,1,0,0,1,0,1,32.1,42.7,9.1,6.9,9,15.9,99.8,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,2/24/2016,173,2,0.0114,175,1,0,0,1,0,1,55.7,25,8.7,2,7.9,9.9,99.3,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,2/24/2016,557,68,0.1088,625,1,0,0,1,0,1,22.4,54,12.4,4.7,5.4,10.1,98.9,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
Lake.Forest ,2/24/2016,406,2,0.0049,408,1,0,0,1,0,1,14.7,76.7,2.7,0,4.9,4.9,99,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,352,312,1,0.886363636,0.002840909,0.110795455
Littlewood ,2/24/2016,488,40,0.0758,528,1,0,0,1,0,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,2/24/2016,318,12,0.0364,330,1,0,0,1,0,1,54.7,20.2,10.4,5.8,8.6,14.4,99.7,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,2/24/2016,240,9,0.0361,249,1,0,0,1,0,1,7.3,88.3,0,0,0,0,95.6,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,2/24/2016,343,15,0.0419,358,1,0,0,1,0,1,61.5,16.7,12,0,8.2,8.2,98.4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,2/24/2016,458,27,0.0557,485,1,0,0,1,0,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,673,0,0,0,0,1
Rawlings,2/24/2016,321,19,0.0559,340,1,0,0,1,0,1,0,91.3,3.8,0,4.1,4.1,99.2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,2/24/2016,491,10,0.02,501,1,0,0,1,0,1,21.8,53.9,12.5,0,10.8,10.8,99,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,2/24/2016,429,6,0.0138,435,1,0,0,1,0,1,11,73.1,2.8,9.2,3.7,12.9,99.8,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Glen,2/25/2016,159,1,0.0062,160,1,0,0,1,0,1,55.7,25,8.7,2,7.9,9.9,99.3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,2/25/2016,567,0,0,567,1,0,0,1,0,1,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,803,575,12,0.716064757,0.01494396,0.268991283
Newberry,2/25/2016,287,13,0.0433,300,1,0,0,1,0,1,61.5,16.7,12,0,8.2,8.2,98.4,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,609,261,11,0.428571429,0.018062397,0.553366174
Williams,2/25/2016,330,3,0.009,333,1,0,0,1,0,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,2/26/2016,372,9,0.0236,381,1,0,0,1,0,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,2/26/2016,391,20,0.0487,411,1,0,0,1,0,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,2/26/2016,228,18,0.0732,246,1,0,0,1,0,1,55.7,25,8.7,2,7.9,9.9,99.3,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,2/26/2016,555,97,0.1488,652,1,0,0,1,0,1,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
Lake.Forest ,2/26/2016,395,1,0.0025,396,1,0,0,1,0,1,14.7,76.7,2.7,0,4.9,4.9,99,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,352,312,1,0.886363636,0.002840909,0.110795455
Littlewood ,2/26/2016,515,16,0.0301,531,1,0,0,1,0,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,2/26/2016,372,4,0.0106,376,1,0,0,1,0,1,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,2/26/2016,221,19,0.0792,240,1,0,0,1,0,1,7.3,88.3,0,0,0,0,95.6,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,2/26/2016,455,10,0.0215,465,1,0,0,1,0,1,61.5,16.7,12,0,8.2,8.2,98.4,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,2/26/2016,548,14,0.0249,562,1,0,0,1,0,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,673,0,0,0,0,1
Rawlings,2/26/2016,328,4,0.012,332,1,0,0,1,0,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,2/26/2016,498,15,0.0292,513,1,0,0,1,0,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,2/26/2016,419,1,0.0024,420,1,0,0,1,0,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,2/29/2016,340,3,0.0087,343,1,0,0,1,0,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,2/29/2016,343,15,0.0419,358,1,0,0,1,0,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,2/29/2016,180,3,0.0164,183,1,0,0,1,0,1,55.7,25,8.7,2,7.9,9.9,99.3,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,2/29/2016,607,46,0.0704,653,1,0,0,1,0,1,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
Lake.Forest ,2/29/2016,402,0,0,402,1,0,0,1,0,1,14.7,76.7,2.7,0,4.9,4.9,99,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,352,312,1,0.886363636,0.002840909,0.110795455
Meadowbrook,2/29/2016,310,14,0.0432,324,1,0,0,1,0,1,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,2/29/2016,253,5,0.0194,258,1,0,0,1,0,1,7.3,88.3,0,0,0,0,95.6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,2/29/2016,391,15,0.0369,406,1,0,0,1,0,1,61.5,16.7,12,0,8.2,8.2,98.4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,2/29/2016,484,19,0.0378,503,1,0,0,1,0,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,673,0,0,0,0,1
Rawlings,2/29/2016,336,6,0.0175,342,1,0,0,1,0,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,2/29/2016,509,10,0.0193,519,1,0,0,1,0,1,21.8,53.9,12.5,0,10.8,10.8,99,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,2/29/2016,426,1,0.0023,427,1,0,0,1,0,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,3/1/2016,341,3,0.0087,344,1,0,0,1,0,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,3/1/2016,370,15,0.039,385,1,0,0,1,0,1,32.1,42.7,9.1,6.9,9,15.9,99.8,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,3/1/2016,183,2,0.0108,185,1,0,0,1,0,1,55.7,25,8.7,2,7.9,9.9,99.3,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,3/1/2016,615,40,0.0611,655,1,0,0,1,0,1,22.4,54,12.4,4.7,5.4,10.1,98.9,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
Littlewood ,3/1/2016,515,30,0.055,545,1,0,0,1,0,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,3/1/2016,293,14,0.0456,307,1,0,0,1,0,1,54.7,20.2,10.4,5.8,8.6,14.4,99.7,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,3/1/2016,219,20,0.0837,239,1,0,0,1,0,1,7.3,88.3,0,0,0,0,95.6,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,3/1/2016,404,12,0.0288,416,1,0,0,1,0,1,61.5,16.7,12,0,8.2,8.2,98.4,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,3/1/2016,469,13,0.027,482,1,0,0,1,0,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,673,0,0,0,0,1
Rawlings,3/1/2016,343,3,0.0087,346,1,0,0,1,0,1,0,91.3,3.8,0,4.1,4.1,99.2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,3/1/2016,523,10,0.0188,533,1,0,0,1,0,1,21.8,53.9,12.5,0,10.8,10.8,99,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,3/1/2016,405,10,0.0241,415,1,0,0,1,0,1,11,73.1,2.8,9.2,3.7,12.9,99.8,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,3/2/2016,349,0,0,349,1,0,0,1,0,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,3/2/2016,369,20,0.0514,389,1,0,0,1,0,1,32.1,42.7,9.1,6.9,9,15.9,99.8,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,3/2/2016,195,4,0.0201,199,1,0,0,1,0,1,55.7,25,8.7,2,7.9,9.9,99.3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,3/2/2016,598,49,0.0757,647,1,0,0,1,0,1,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
Littlewood ,3/2/2016,523,21,0.0386,544,1,0,0,1,0,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,3/2/2016,328,8,0.0238,336,1,0,0,1,0,1,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,3/2/2016,234,19,0.0751,253,1,0,0,1,0,1,7.3,88.3,0,0,0,0,95.6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,3/2/2016,399,10,0.0244,409,1,0,0,1,0,1,61.5,16.7,12,0,8.2,8.2,98.4,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,3/2/2016,511,13,0.0248,524,1,0,0,1,0,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,673,0,0,0,0,1
Rawlings,3/2/2016,332,16,0.046,348,1,0,0,1,0,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,3/2/2016,508,10,0.0193,518,1,0,0,1,0,1,21.8,53.9,12.5,0,10.8,10.8,99,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,3/2/2016,441,5,0.0112,446,1,0,0,1,0,1,11,73.1,2.8,9.2,3.7,12.9,99.8,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Glen,3/3/2016,152,2,0.013,154,1,0,0,1,0,1,55.7,25,8.7,2,7.9,9.9,99.3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,499,244,21,0.488977956,0.042084168,0.468937876
Meadowbrook,3/3/2016,231,4,0.017,235,1,0,0,1,0,1,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,810,256,35,0.316049383,0.043209877,0.640740741
Newberry,3/3/2016,325,8,0.024,333,1,0,0,1,0,1,61.5,16.7,12,0,8.2,8.2,98.4,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,3/3/2016,355,9,0.0247,364,1,0,0,1,0,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,673,0,0,0,0,1
Williams,3/3/2016,250,0,0,250,1,0,0,1,0,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,3/4/2016,250,2,0.0079,252,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,3/4/2016,315,10,0.0308,325,1,0,0,1,0,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,3/4/2016,226,5,0.0216,231,2,0,1,0,1,1,55.7,25,8.7,2,7.9,9.9,99.3,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,3/4/2016,590,40,0.0635,630,1,0,0,1,0,1,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
Lake.Forest ,3/4/2016,362,0,0,362,2,0,1,0,1,1,14.7,76.7,2.7,0,4.9,4.9,99,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,352,312,1,0.886363636,0.002840909,0.110795455
Littlewood ,3/4/2016,510,22,0.0414,532,2,0,1,0,1,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,3/4/2016,380,3,0.0078,383,1,0,0,1,0,1,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,3/4/2016,216,19,0.0809,235,2,0,1,0,1,1,7.3,88.3,0,0,0,0,95.6,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,3/4/2016,404,8,0.0194,412,2,0,1,0,1,1,61.5,16.7,12,0,8.2,8.2,98.4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,3/4/2016,529,12,0.0222,541,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,673,0,0,0,0,1
Rawlings,3/4/2016,309,14,0.0433,323,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,3/4/2016,511,15,0.0285,526,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,3/4/2016,460,2,0.0043,462,1,0,0,1,0,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,3/7/2016,328,2,0.0061,330,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,3/7/2016,363,20,0.0522,383,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,3/7/2016,171,3,0.0172,174,2,0,1,0,1,1,55.7,25,8.7,2,7.9,9.9,99.3,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Lake.Forest ,3/7/2016,385,1,0.0026,386,2,0,1,0,1,1,14.7,76.7,2.7,0,4.9,4.9,99,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,352,312,1,0.886363636,0.002840909,0.110795455
Littlewood ,3/7/2016,507,26,0.0488,533,2,0,1,0,1,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,3/7/2016,303,9,0.0288,312,2,0,1,0,1,1,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,3/7/2016,240,3,0.0123,243,2,0,1,0,1,1,7.3,88.3,0,0,0,0,95.6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,3/7/2016,328,20,0.0575,348,2,0,1,0,1,1,61.5,16.7,12,0,8.2,8.2,98.4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,3/7/2016,468,19,0.039,487,2,0,1,0,1,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,673,0,0,0,0,1
Rawlings,3/7/2016,335,3,0.0089,338,2,0,1,0,1,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,3/7/2016,500,15,0.0291,515,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,3/7/2016,375,4,0.0106,379,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,3/8/2016,288,5,0.0171,293,1,0,0,1,0,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,3/8/2016,324,23,0.0663,347,1,0,0,1,0,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Glen,3/8/2016,161,3,0.0183,164,1,0,0,1,0,1,55.7,25,8.7,2,7.9,9.9,99.3,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,499,244,21,0.488977956,0.042084168,0.468937876
Idylwild ,3/8/2016,542,81,0.13,623,1,0,0,1,0,1,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
Littlewood ,3/8/2016,423,39,0.0844,462,1,0,0,1,0,1,41.1,32.5,13.6,4.4,8.3,12.7,99.9,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,720,333,13,0.4625,0.018055556,0.519444444
Meadowbrook,3/8/2016,226,9,0.0383,235,1,0,0,1,0,1,54.7,20.2,10.4,5.8,8.6,14.4,99.7,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,810,256,35,0.316049383,0.043209877,0.640740741
Metcalfe,3/8/2016,236,4,0.0167,240,1,0,0,1,0,1,7.3,88.3,0,0,0,0,95.6,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,316,262,2,0.829113924,0.006329114,0.164556962
Newberry,3/8/2016,366,28,0.0711,394,1,0,0,1,0,1,61.5,16.7,12,0,8.2,8.2,98.4,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,609,261,11,0.428571429,0.018062397,0.553366174
Norton,3/8/2016,461,22,0.0455,483,1,0,0,1,0,1,48.4,27.2,8.6,5.3,10.1,15.4,99.6,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,673,0,0,0,0,1
Rawlings,3/8/2016,322,4,0.0123,326,1,0,0,1,0,1,0,91.3,3.8,0,4.1,4.1,99.2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,264,229,0,0.867424242,0,0.132575758
Terwilliger,3/8/2016,497,30,0.0569,527,1,0,0,1,0,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,3/8/2016,421,11,0.0255,432,1,0,0,1,0,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Finley,3/9/2016,322,0,0,322,2,0,1,0,1,1,36.6,26.4,19.9,11.9,4.9,16.8,99.7,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,650,246,3,0.378461538,0.004615385,0.616923077
Foster,3/9/2016,337,17,0.048,354,2,0,1,0,1,1,32.1,42.7,9.1,6.9,9,15.9,99.8,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,529,280,12,0.529300567,0.02268431,0.448015123
Idylwild ,3/9/2016,598,30,0.0478,628,2,0,1,0,1,1,22.4,54,12.4,4.7,5.4,10.1,98.9,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,803,575,12,0.716064757,0.01494396,0.268991283
